Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8/6/2012,24432.89,23120.39,22511.58,22326.15,22303.02,23359.32,24643.03,26801.83,28718.33,30673.01,32931.64,34190.05,35562.12,37037.72,38149.63,38909.51,39770.76,38869.27,37547.22,36753.27,36053.09,34663.22,31459.76,27967.6
8/7/2012,26174.94,25087.25,23919.36,23615.47,23678.35,24964.66,26643.76,28591.71,30556.42,32476.44,34164.14,36368.51,37766.07,38941.82,40348.11,40751.59,41166.66,40902.96,39559.6,38440.02,38062.65,36571.59,32555.99,29607.58
8/8/2012,27388.2,25881.8,24771.74,24358.75,24378.8,25478.59,27224.87,28934.15,31044.21,33166.33,35505.84,37482.18,39540.52,41341.27,42378.12,43256.27,43313.88,42646.52,41396.03,40280.7,39379.68,37409.97,33920.62,30755.59
8/9/2012,28355.67,26548.16,25390.68,24777.65,24909.21,25819.08,27399,29279.66,31629.75,34220.92,36816.2,39045.63,41621.89,43698.02,44379.95,44821.01,45001.96,44226.52,42662.44,41983.73,40524.39,38581.28,35210.14,31590.67
8/10/2012,28231.77,26452.08,25685.93,25223.59,25042.9,25863.77,27760.54,29773.78,32310.75,34613.97,37237.78,39395.19,41830.77,43282.8,44406.99,44654.4,44739.45,43688.29,42078.97,40428.7,39994.22,38096.79,34810.77,31579.8
8/11/2012,28620.68,26671.98,25392.73,24871.94,24197.99,24076.48,25310.72,26335.16,28573.97,30722.33,33207.31,35454.24,37492.26,39031.42,39884.28,39915.71,40520.01,39752.99,38319.94,37650.54,37515.93,35950.14,33113.4,30245.46
8/12/2012,28788.94,26964.95,25679.7,24880.13,24520.71,24449.23,23549.05,24574.79,26937.43,29390.95,31652.23,33587.97,35456.56,36791.82,38187.84,38869.64,39206.62,39255.94,37321.52,37224.39,36211.13,34729.14,32228.19,29460.1
8/13/2012,27930.66,26320.67,25276.03,24795.86,24802.95,26116.91,27895.16,30124.97,32443.98,34840.06,37471.88,39419.37,40731.2,41613.82,42745.5,43262.11,43411.7,42501.62,40276.15,39612.26,38339.39,36869.9,34105.6,31192.96
8/14/2012,28784.85,27338.46,25940.44,25472.14,25417.06,26737.95,28565.06,30667.57,33027.45,35424.18,37758.36,39641.07,41283.96,42449.39,43077.38,43677.75,43707.22,42574.18,40471.28,40121.43,39743.48,37815.21,34762.25,31523.13
8/15/2012,28592,27134.99,25767.93,25315.41,25279.93,26603.05,28334.32,30328.13,32596.73,34654.35,36699.09,38537.25,40185.02,41269.17,41803.33,42468.29,42518.13,41484.76,40921.9,39956.46,39403.72,37576.58,34012.29,30807.64
8/16/2012,27799.28,26495.34,25240.31,24825.56,24799.81,26071.64,27786.49,29704.92,31837.24,33981.53,35989.25,37459.08,39139.2,40820.92,41551.56,41593.13,41754.24,41776.59,40734.83,39311.46,38871.64,36822.76,33371.7,30356.89
8/17/2012,27172.05,25933.99,24703.81,24309.69,24297.07,25569.51,27315.66,29232.15,31337.93,33202.25,35186.79,36585.31,37829.71,39287.18,40327.55,41424.4,41415.34,40186.38,38632.71,37201.47,36785.89,35255.04,32246.69,29558.19
8/18/2012,27825.76,26377,25014.73,24427.95,24037.1,24105.56,24917.55,25928.51,27889.87,30137.73,32255.27,33853.83,34426.62,36041.44,37606.27,38291.55,38344.91,37698.98,36441.38,35345.4,35042.45,33716.19,31391.31,28727.04
8/19/2012,26571.91,25243.52,24446.25,23795.08,23302.51,23104.64,22740.1,23687.23,25182.49,26779.51,28935.55,30621.3,32721.37,33901.74,35995.55,36878.31,37194.91,37150.85,36036.41,35191.01,34616.53,32676.63,30084.55,27025.05
8/20/2012,26072.48,24972.33,23945.07,23706.1,23856.86,25289.98,26251.23,28328.02,30126.95,32101.38,34343.12,36055.28,36990.4,38592.09,40248.78,40857.65,40915.85,40165.39,38837.98,37643.97,37170.04,34974.21,31608.88,28038.55
8/21/2012,26857.81,25554.82,24381.69,24222.65,24257.9,25238.53,27154.37,29394.3,31132.59,33068.01,34980.95,36242.95,37377.49,38027.9,39635.14,40225.01,40282.32,39467.84,38324.31,37164.38,37004.52,34722.87,31523.01,28405.58
8/22/2012,26207.92,24904.92,23972.1,23871.41,24100.24,25317.08,26826.47,29037,30820.21,32595.02,33961.61,35194.06,35995.21,36905.17,38186.58,38735.23,38697,37901.44,36902.44,36091.97,35544.75,33831.95,30603.57,27557.08
8/23/2012,25630.48,24429.44,23538.39,23436.13,23523.55,24490.53,25906.84,27691.06,29614.78,31134.62,32834.31,33876.3,34671.6,35729.52,37412.45,38000.8,38151.08,37474.15,36558.02,35597.68,35702.96,33337.09,30439.75,26980.08
8/24/2012,25630.99,24588.13,23767.68,23356.42,23626.56,24711.01,25719.38,27495.22,28905.09,30478.45,32244.81,32865.5,33767.05,35058,36143.01,37020.05,37716.81,36747.67,35352.42,33806.81,33997.44,32296.44,29635.1,26820.36
8/25/2012,25320.73,24235.81,23003.77,22817.25,22553.65,22334.82,22917.83,23804.54,25120.18,26637.93,28155.06,29317.88,30234.09,31197.13,32011.68,32534.73,32964.01,33146.95,32224.63,31745.41,32050.11,30478.48,28287.41,25837.88
8/26/2012,23895.27,22888.17,22058.24,21863.14,21570.37,21492.14,21196.42,22164.09,23428.7,24785.88,26132.72,27234.83,28136.4,28970.94,30268.02,30981.39,31436.05,31658.52,31017.04,30951.5,31312.8,30337.37,27550.17,25137.74
8/27/2012,23042.36,22243.84,21604.38,21663.74,21944.07,22732.27,24764.19,26775.85,28342.45,29848.59,31587.39,32393.58,33485.95,34434.43,35985.36,36717.81,37647.02,37047.82,35961.85,34742.32,34830,32789.57,29585.47,26438.48
8/28/2012,25105.1,23734.13,22844.08,22765.64,22943.56,23654.72,25956.37,27831.57,29885.92,31514.05,33508.46,34960.84,36007.22,37406.65,38921.54,39506.03,40064.89,39418,37579.43,36630.46,36643.54,34505.02,31102.44,27812.48
8/29/2012,25903.27,24888.58,23850.42,23550.95,23801.54,25065.04,27039.61,28824.83,30774.37,32276.96,34136.86,35523.59,36983.48,38202.32,39717.37,40423.78,40560.35,40045.89,38865.57,37461.68,37681.56,34997.45,31710.61,28411.99
8/30/2012,26447.99,25252.22,24305.37,24143.87,24189.08,25194.85,26687.48,28564.92,30514.32,32633.54,34178.9,35461.35,36946.98,38451.98,39455.51,40540.79,40756.24,40244.85,38295.15,37196.76,36319.11,34512.14,31700.91,28010.64
8/31/2012,26732.41,25318.31,24532.97,24014.71,24211.84,25327.21,27303.57,29024.59,30903.34,32688.89,34245.89,35180.92,36258.35,37491.63,38512.97,39168.16,39440.46,38524.81,36840.5,35944.7,35634.59,33769.56,31264.23,28526.54
9/1/2012,26508.44,24979.39,23955.01,23333.28,23139.33,23626.89,23780.26,24657.13,26269.44,28109.32,29733.87,31199.98,32598.25,33909.17,35205.81,35272.6,35665.31,35227.16,35136.33,34016.84,33961.51,32287.9,29842.66,27155.81
9/2/2012,25169.98,23728.52,22790.69,22250.07,22033.81,22250.12,22151.61,22743.11,23914.69,25328.86,27257.8,28895.52,30513.42,32529.61,33762.39,34759.39,35845.43,36014.1,35072.03,34154.94,34306.5,31726.05,29364.3,26728.12
9/3/2012,24347.17,23006.35,22139.82,21583.29,21438.03,21781.48,21670.5,22682.55,23503.42,25268.65,27177.36,28507.17,29599.25,30958.02,32879.48,33740.83,34711.82,34663.5,33689.12,33681.64,33527.06,31013.71,28447.22,25377.16
9/4/2012,24470.74,23197.24,22468.34,22111.1,22491.05,23929.13,25290.52,27187.41,28740.72,30555.07,32609.92,33957.38,35117.4,36401.63,38267.97,38805.03,39242.23,39043.48,37762.08,36330.5,36470.23,33288.46,29904.27,26615.55
9/5/2012,25328.46,24204.58,23294.19,23247.35,23373.81,24049.4,26062.93,27837.62,29399.96,31169.66,32933.99,34090.8,35602.33,36874.09,38425.49,39277.14,39789.02,39164.43,37739.24,36418.27,36670.89,33545.35,30301.73,27019.03
9/6/2012,25558.19,24429.94,23528.17,23447.36,23382.78,24183.53,26221.19,28048.84,29529.21,31187.12,33175.34,34163.87,35319.96,36803.66,38717.09,39487.17,39649.05,38887.89,37443.92,36492.57,36342.69,33756.28,30228.69,26976.85
9/7/2012,25140.14,23913.64,23078.09,22848.53,23106.98,23831.92,25475.53,27300.17,28779.88,30340.1,31904.69,32763.89,33695.63,34891,35835.66,36495.34,37322.69,36313.68,35034.11,34091.72,33639.27,32326.36,29361.01,26345.35
9/8/2012,25291.49,24063.79,23082.46,22838.3,22501.43,22339.56,23062.99,24449.01,25893.13,27415.18,29319.75,30736.2,32304.55,32643.45,34063.92,34635.34,35126.72,34985.48,34411.48,33643.68,33880.33,31731.93,28975.5,26128.98
9/9/2012,25012.68,23850.56,22952.51,22370.13,22178.63,22262.64,22094.81,22872.3,24133.26,25560.45,27261.31,28819.74,30051.41,31171.45,32448.46,32759.17,33320.73,32530.94,32239.81,32100.19,32107.28,30336.84,28009.13,25351.73
9/10/2012,24390.72,23349.32,22606.04,22473.06,22835.6,23917.28,25624.18,27388.55,28830.71,30441.31,32134.61,33195.66,34327.64,35377.26,37183.63,37593.66,37532.61,36726.67,35621.61,35332.8,35052.97,32517.22,29127.68,26208.88
9/11/2012,25146.27,24063.3,23228.63,23174.64,23152.39,23955.9,26181.56,27958.42,29419.13,30973.9,32545.09,33626.52,34775.18,35788.59,37445.23,38239.19,38153.84,37288.96,35964.64,35463.2,35317.59,32521.3,29531.87,26383.96
9/12/2012,24761.08,23702.26,22926.09,22857.55,22884.1,23664.72,26851.2,28485.71,30055.37,31195.27,32769.64,33990.54,35157.39,36128.8,37193.04,37288.94,37820.87,36754.85,35789.01,35535.39,35502.53,32748.2,29914.43,26691.14
9/13/2012,24645.23,23593.76,22802.07,22722.92,22743.02,23641.47,26771.8,28425.15,30134.31,31781.51,33120.85,34638.62,35784.1,36996.55,37999.13,38361.42,39226.67,38181.65,37163.05,37061,36319.01,33764.88,30483.69,27372.91
9/14/2012,25526.58,24231.57,23121.23,22976.4,23179.21,24412.95,25842.31,27972.39,30388.52,31484.25,33572.93,35092.64,36644.62,38406.9,39751.56,40680.54,41109.37,39706.56,38217.79,37939.48,36424.38,34982.8,31421.5,28274.14
9/15/2012,25687.11,24356.84,23251.46,22944.99,22634.87,22555.45,23991.04,24735.93,26557.5,28682.69,30262.03,31946.14,33062.07,34449.75,36611.2,37501.56,38305.36,37363.64,35779.6,34969.4,34548.93,33017.06,30618.46,27344.54
9/16/2012,25879.17,24283.18,23245.23,22563.12,22311.56,22462.74,22951.66,23551.43,25165.99,26629.95,28543.53,30334.98,32008.36,33139.92,34463.54,35698.85,36733.59,35725.19,34581.94,34638.5,34002.57,31805.98,29258.47,26148.02
9/17/2012,24452.26,23196.29,22450.13,22163.4,22500.2,23875.97,25980.62,27732.65,29151.69,30630.59,32111.38,33114.23,34207.26,35499.51,36453.33,36835.14,36953.09,35855.15,34866.72,34932.43,33912.08,32252.89,29302.18,26214.7
9/18/2012,25607.04,24370.53,23390.27,23168.33,23014.77,23337.29,24989.96,26261.94,27764.99,29440.85,31406.32,32664.01,33958.29,35148.02,36099.16,36514.87,36795.75,35835.12,34823.86,34334.88,33806.68,32285.24,29707.34,26643.28
9/19/2012,23726.16,22767.8,22032.73,22009.27,22235.76,23258.09,25087.51,26765.22,28395.43,29552.54,30964.59,32014.88,32988.9,34000.73,35083.54,35650.97,35992.18,34902.04,33790.87,34032.35,33004.04,31098.95,28472.75,25421.03
9/20/2012,23599.2,22358.65,21642.55,21339.09,21668.68,22923.34,25238.98,26262.68,28049.53,29554,30603.73,31887.4,33115.18,34537.69,35207.04,35736.93,36271.22,35362,34400.59,34190.58,33673.9,31669.42,28463.35,25524.8
9/21/2012,23716.63,22433.14,21765.61,21582.66,21773.44,22425.81,24641.23,26030.58,27215.45,28538.25,30177.9,31287.1,32456.53,33861.99,34960.21,35519.18,36195.29,35052.28,33521.08,33754.64,32684.23,30964.27,28303.85,25336.73
9/22/2012,23834.19,22720.24,21830.15,21617.38,21265.09,21256.05,22111.36,22987.89,24371.97,25902.93,27550.17,28715.48,29903.09,31139.93,32215.6,32884.26,33435.31,32758.9,31942.08,32557.02,31531.49,30000.01,27673.34,24980.36
9/23/2012,23810.95,22697.29,21772.69,21491.62,20951.82,20705.92,21162.87,21814.27,23100.63,24635.2,26382.3,27800.9,29268.45,30659.45,31935.57,32702.65,33330.19,32847.35,32262.54,32963.98,31771.44,29953.52,27476.77,24693.57
9/24/2012,23134.52,22236.88,21542.25,21583.37,21846.2,23096.84,25061.62,26764.43,28185.99,29810.97,31440.46,32261.63,33387.28,34664.36,35533.06,36070.12,36403.29,35224.59,34081.98,34631.54,33429.76,31531.28,28490.85,25426.34
9/25/2012,24170.26,22897.28,22101.64,22056.66,22090.08,22931.07,25281.56,26678.86,27803.47,29129.72,30587.1,31367.59,32367.96,33217.19,34050.17,34449.94,34690.75,33710.07,33238.56,33672.39,32548.47,30567.62,27844.72,24854.26
9/26/2012,23444.3,22306.81,21623.58,21341.11,21729.94,22658.1,24483.98,25946.56,26986.48,28176.99,29391.9,30098.46,30908.79,31851.82,32776.72,33328.95,33791.32,33017.72,31724.22,32732.22,31755.76,29881.73,27467.91,24470.79
9/27/2012,22907.63,22049.51,21380.06,21403.45,21487.98,22356.25,24858.14,26619.01,28237.37,29245.62,30370.28,30869.55,31877.2,33032.98,33904.81,33943.75,34670.12,33590.5,32883.72,33335.8,32344.7,30429.96,28089.15,24968.79
9/28/2012,23223.49,22460.08,21543.98,21498.49,21859.66,22693.41,25489.31,27039.15,28422.59,29310.13,30393.45,31518.84,32523.16,33399.88,34226.94,34669.86,34732.79,33552.52,32678.19,33043.82,31865.6,30262.27,28357.32,25329.35
9/29/2012,23755.31,22667.44,21761.65,21548.64,21291.35,21263.37,22962.44,23549.61,25136.56,26747.91,27904.04,28904.1,30483.6,31651.28,32961.51,33828.39,34233,33458.18,32811.75,33143.89,32085.63,30310.12,28283.55,25680.61
9/30/2012,24162.87,22797.48,21907.09,21338.95,21096.26,21314.07,21742.08,22347.6,23756.68,25490.47,26959.11,28312.12,29996.95,31997.25,33551.69,34388.62,35596.9,34575.84,33953.59,34513.8,32895.66,30861.31,28547.39,25637.33
10/1/2012,23414.85,22368.5,21585.56,21599.8,21643.91,22618.39,25835.01,27511.08,29461.65,31356.99,33058.71,34951.04,36958.31,38599.63,39190.48,40094.55,40504.78,39450.13,38539.6,38668.73,37475.96,34693.78,31107.69,27996.57
10/2/2012,25155.66,24041.69,23100.53,22674.81,22918.46,24258.11,26719.96,28182.21,29764.44,31460.84,33364.74,34658.23,36496.72,38250.21,38925.25,39588.82,40103.4,38993.99,38332.66,38037.77,36084.65,33606.58,30456.76,27544.81
10/3/2012,25126.46,23723.91,22851.1,22424.6,22720.99,24059.89,26552.38,27898.55,28929.2,29825.78,31240.67,32381.06,33515.53,34909.04,36055.98,36739.64,36921.36,35917.99,34882.37,35500.79,33563.75,31556.25,28479.27,25665.56
10/4/2012,23926.79,22690.41,21931.25,21890.31,22105.43,23269.84,25396.4,25972.43,26969.72,27670.25,28931.72,30140.06,30979.87,31993.01,32977.44,33185.99,33249.13,32480.6,32152.12,32940.7,31889.95,29960.01,26758.58,24009.01
10/5/2012,23092.46,22032.03,21380.41,21125.07,21445.18,22788.34,24593.43,25778.75,26702.85,27696.77,28608.51,29094.46,29715.65,30572.75,31269.01,31502.75,31569.12,30698.56,29658.71,30491.87,29891.96,28167.58,26018.1,23493.78
10/6/2012,22840.51,21737.39,21050.87,20706.85,20686.79,21115.35,21411.62,21995.24,23113.04,23893.51,24835.29,25595.2,26160.6,26313.27,26648.04,26960.86,27211.8,26959.43,27127.07,28391.57,27934.28,26812.8,24664.41,22471.88
10/7/2012,21253.7,20509.36,19869.61,19786.42,19408.11,19395.72,19881.87,20440.57,21287.18,22348.4,23190.06,23625.28,24075.49,24482.15,25171.06,25489.96,25851.07,26077.99,26201.58,27726.25,27081.68,25832.94,24028.21,21825.71
10/8/2012,20941.2,20329.19,19859.69,20053.14,20245.12,21406.45,23610.87,25342.39,26090.49,26980.16,27850.44,28327,28536.58,28882.31,29088.11,29396.55,29498.82,29000.65,28843.03,30042.72,29308.36,28115.38,25440.31,23349.1
10/9/2012,22162.68,21486.48,20770.41,20745.83,21189.61,22197.97,24273.84,25641.71,26370.72,27217,28108.32,28203.16,28308.21,28462.87,28919.9,28889.84,28941.85,28459.59,28466.78,28997.22,28330.67,26944.38,24690.58,22255.06
10/10/2012,21406.53,20743.94,20171.87,20338.57,20478.72,21779.6,23967.63,25476.08,25923.52,26750.67,27292.07,27542.31,27463.45,27836.24,28097.74,28031.4,28272.66,27638.48,27821.8,29297.47,28641,27211.63,25259.98,22848.61
10/11/2012,21945.91,21025.74,20163.6,20311.96,20444.01,21783.94,24228.63,25195.45,25841.48,26568.55,27224.01,27381.83,27381.49,27755.94,27724.23,27597.85,27951.41,27137.79,27620.16,29065.19,28709.55,27648.81,25338.1,22974.76
10/12/2012,21404.83,21013.67,20268.51,20420.87,20484.61,21752.35,23754.33,25179.56,25965.51,26734.31,27354.01,27390.28,27364.07,27488.37,27357.16,27145.69,27170.91,26635.47,26712.42,27762.3,27002.88,26423.91,24593.03,22300.7
10/13/2012,21121.94,20468.76,19873.89,19841.19,19413.86,19729.27,20585.33,21323.73,22116.26,22862.72,24019,24190.86,24202.38,24401.22,24533.29,24614.15,24885.03,25024.22,25480.5,26681.78,26020.8,25172.23,23701.95,21733.03
10/14/2012,20834.46,20308.31,19508.06,19378.78,18903.67,18811.89,19301.63,19883.76,20905.53,21880.59,23125.63,23681.31,24343.79,25117.16,25740.2,26172.44,26975.01,27135.23,27691.5,29003.1,28014.43,26289.71,24156.73,21988.82
10/15/2012,20653.64,20026.36,19627,19877.26,20004.18,21589.72,24039.42,25335.94,26643.62,27940.68,29262.22,30330.68,31140.03,32142.27,32549.27,32677.86,32874,32639.15,32577.31,32794.67,31799.58,29677.56,26467.21,24026.99
10/16/2012,22871.48,21803.38,21148.25,20928.77,21221.43,22599.44,25180.56,26591.8,27764.73,29124.14,30036,30953.75,31579.07,32763.75,33429.72,33832.02,33925.38,33117.03,33020.63,33267.76,31894.02,29833.75,27198.11,24779.64
10/17/2012,23190.25,22092.92,21406.83,21151.09,21505.22,22808.27,25394.76,26759.95,27944.95,29184.47,30488.54,31750.55,32853.26,34234.23,34846.04,35187.99,35517.5,35071.53,34014.77,34028.53,32477.32,30605.49,28039.64,25307.94
10/18/2012,22822.29,21967.49,21514.11,21201.46,21565.67,22577.08,25446.69,26295.76,27424.32,28513.47,29983.08,31113.57,32031.74,33236.16,33822.67,34210.27,34300.04,33196.36,32892.5,33457.68,31963.86,30160.43,27002.46,24550.13
10/19/2012,22610.3,21792.39,21093.59,21156.76,21190.08,22092.87,24620,26121.19,26824.62,27812.47,28952.91,29487.09,29963.37,30706.85,31076.43,31101.15,31096.03,30084.27,29983.03,30328.03,28881.19,27574.61,25826.15,23370.27
10/20/2012,22308.35,21473.01,20541.29,20404.4,20095.15,20614.2,21188.55,21966.93,22935.54,23909.71,25064.09,25433.77,25876.91,25833.31,25915.06,26066.87,26113.58,26010.02,26269.26,27534,26748.14,25720.29,24091.42,22252.05
10/21/2012,21509.82,20768.44,20036.72,19851.36,19682.8,19927.29,19962.39,20585.09,21316.1,22217.43,23015.57,23305.73,23511.99,23953.88,24059.71,24193.05,24682.87,24784.82,25807.16,26874.12,26106.99,25277.66,23400.09,21455.23
10/22/2012,20271.52,19737.93,19351.28,19575.8,19834.5,20907.86,23380.21,24836.79,25725.69,26479.51,27234.53,27230.94,27204.68,27350.17,27184.78,27231.75,27099.38,26955.2,27922.3,28802.24,28133.65,26697.43,24494.01,22138.49
10/23/2012,21115.88,20535.54,20025.27,20228.01,20527.22,21533.95,23962.58,25198.81,25692.72,26278.45,26933.08,26915.16,27249.83,27387.54,27185.13,26946.85,26886.24,27120.2,27543.48,28563.91,27832.23,26716.65,24499.02,22184.04
10/24/2012,20973.44,20400.13,19961.47,20155.21,20331.78,21210.81,23876.36,25041.96,25915.3,26491.92,26995.49,26891.17,27043.44,27162.84,27050.72,26773.53,26667.07,26785.25,27372.01,28276.53,27699.21,26655.09,24378.38,22174.08
10/25/2012,20946.75,20386.47,19924.37,20159.28,20300.17,21331.09,23516.73,24904.74,25398.64,25994.33,26706.24,26876.05,27014.15,27266.55,27243.67,27041.62,27030.16,27045.37,27531.43,28480.52,27702.35,26545.91,24516.87,22160.46
10/26/2012,21571.4,20838.34,20341.75,20363.48,20590.36,21411.1,23811.04,25328.31,25823.22,26496.24,27369.65,27651.55,27898.18,28061.65,28018.9,28059.34,27986.25,27416.06,28088.43,28486.96,27475.74,26429.08,24600.35,22470.61
10/27/2012,21546.58,20812.24,20207.98,20211.65,20046.77,20653,21642.99,22272.71,23128.84,24113.09,24937.57,25243.33,25435.66,25842.53,26084.08,26224.95,26512.1,26452.68,27064.83,27983.06,27327.34,26101.02,24089,22050.1
10/28/2012,21596.28,20628,20038.5,19745.66,19666.94,19960.86,19825.03,20571.87,21344.53,22275.96,23186.49,23600.4,24178.57,24683.93,25130.1,25488.85,25983.19,26187.13,27248.26,27958.52,26949.21,25844.33,24211.61,22099.47
10/29/2012,21127.54,20360.47,19952.69,19931.56,20431.41,21761.81,23833.62,25509.46,26268.27,27061,28062.66,28435.47,28885.48,29369.03,29538.22,29473.6,29608.29,29214.39,29763.72,30584.25,29628.68,27438.22,25176.97,22706.16
10/30/2012,21736.74,20995.74,20301.79,20480.37,20776.64,21643.5,24292.5,25829.98,26287.66,27065.65,27978.42,28120.6,28382.59,28674.75,28989.73,29042.13,29223.31,28845.8,29497.92,29894.89,28715.39,27179.16,25054.39,22593.13
10/31/2012,21888.22,21016.58,20514.95,20561.05,20877.94,21760.9,24481.2,25895.62,26325.4,26991.46,27634.66,27835.07,27756.99,28122.36,28612.08,28555.59,28541.12,28169.88,29039.97,29236.45,28268.49,26787.58,24822.4,22777.35
11/1/2012,21719.94,20933.7,20448.46,20386.21,20798.1,21785.54,24143.99,25725.66,26071.32,26615.36,27282.91,27182.05,27068.63,27277.3,27258.76,27407.51,27386.68,27721.88,28147.23,28888.01,28048.13,26819.58,24858.94,22535.13
11/2/2012,21701.15,20893.02,20420.43,20283.73,20682.29,21977.83,24496.8,26264.27,26383.28,26804.14,27015.39,27095.76,27029.57,27202.34,27290.66,26999.9,26981.94,27180.33,27939.54,27819.06,27291.26,26476.3,25038.99,23106.19
11/3/2012,21615.94,20659.35,20218.61,19938.99,19969.94,20517.89,21532.59,21851.1,22621.63,23474.82,24159.13,24261.19,24250.65,24255.46,24477.17,24422.52,24712.36,25219.07,26623.16,27146.99,25934.89,25452.4,24193.67,22483.56
11/4/2012,21209.18,20259.51,19690.15,19461.65,19405.69,19693.9,20566.79,21094.28,21680.42,22458.12,23141.64,23769.68,23980.05,24582.35,24747.3,24933.19,25876.86,27000.27,27395.1,27192.2,26140.68,25020.04,23889.57,22133.75
11/5/2012,20843.91,19949.8,19603.58,19626.65,20219.18,21750.24,23858.19,25618.22,26709.45,27820.69,28480.81,28803.88,29300.48,29675.24,30086.87,30544.62,30574.6,30933.94,31302.77,30210.1,28884.05,27073.3,24913.2,22663.4
11/6/2012,21058.93,20257.31,19782.03,19718.97,20218.11,21666.36,24059.86,25717.03,26755.65,27782.08,28680.72,28862.78,29374.63,29820.11,29786.15,29857.96,30316.69,31103.48,31649.55,30409.56,28903.49,27426.42,24712.32,22507.53
11/7/2012,20877.64,19937.34,19586.23,19523.42,20079.69,21592.3,23928.63,25570.74,26425.4,26754.4,27408.16,27717.68,27514.81,27833.77,28093.05,27870.03,28070.58,28815.39,29982.06,28803.38,27565.76,26121.57,23988.05,22007.57
11/8/2012,20767.75,19806.56,19475.61,19360.38,19979.65,21128.32,23808.58,25368.11,26351.09,27027.03,27083.01,27234.31,27000.86,26996.87,26676.86,26695.3,26655.75,27798.48,29323.08,28242.61,27756,26216.1,24076.48,22174.47
11/9/2012,20571.86,19760.31,19501.86,19675.02,19966.64,20959.3,24032.3,25606.65,26429.4,26943.03,26815.05,26820.01,26582.8,26324.83,26269.11,25976.08,26110.54,27312.75,28447.93,27636.75,26836.68,25691.55,24057.53,22010.87
11/10/2012,21008.1,20083.43,19546.8,19373.66,19610.51,20192.77,21202.4,21797.07,22700.54,23520.48,23904.51,23880.69,23519.5,23235.1,23125.08,22866.74,23832.21,26170.81,27246.31,26887.23,25740.88,24931.11,23254.07,21419.92
11/11/2012,20452.06,19960.78,19418.25,19370.53,19013,19079.99,19866.97,20701.15,21678.43,22220.31,22463.52,22371.38,22291.36,22211.66,22038.76,22319.92,23214.34,25686.84,26699.71,26249.08,26097.34,24857.5,23113.56,20941.17
11/12/2012,19862.98,19683.87,19444.67,19836.93,20254.42,21194.32,23227.2,25515.11,25968.19,26258.9,26575.47,26334.01,26334.99,26806.65,26384.29,26262.5,26780.01,28713.16,29048.64,28268.07,27136.53,26038.02,24059.62,21777.28
11/13/2012,20874.25,20513.7,20051.19,20037.55,20595.14,21616.79,24367.28,26235.26,26504.81,26826.56,27105.07,27126.07,27000.27,27161.23,26924.03,26868.04,27373.33,29046.05,29911.54,29183.73,28179.71,26560.13,24024.17,21755.75
11/14/2012,21209.69,20560.3,20152.75,20116,20745.8,22173.04,24609.6,26160.6,26620.94,26900.75,27492.84,27554.77,27550.34,27748.07,27616.92,27504.64,27799.77,29391.27,30524.22,29472.11,28282.48,26728.84,24455.91,22289.45
11/15/2012,21107.5,20444.32,19859.16,20016.65,20615.64,21852.5,24589.83,26250.49,26327.92,26800.87,27233.66,27287.95,27095.57,27347.22,27044.78,26934.69,27239.03,28983.47,30010.52,28777.13,28062.85,26637.09,24497.98,21929.35
11/16/2012,20881.04,20280.95,19696.05,19961.66,20176.16,21316.27,23859.46,25575.71,25910.05,26841.03,27298.77,27204.5,26973.23,26945.33,26667.31,26476.72,26905.82,28594.95,29291.51,28141.58,27144.1,25993.68,24042.32,21864.18
11/17/2012,20680.98,19874.31,19310.26,19364.94,19113.59,19411.1,20772.37,21420.31,22801.69,23724.38,24254.77,24070.74,24083.88,23764.06,23508.23,23498.55,24185.34,26113.31,27181.36,26363.27,25593.72,24673.15,23230,21043.47
11/18/2012,19950.82,19452.46,18717.46,18855.92,18756.98,18976.98,19719.52,20416.69,21165.29,21896.6,22382.29,22425.58,22411.98,22335.41,22254.73,22375.89,23664.99,26074.11,26869.53,26240.6,25486.32,24539.64,22863.1,20825.69
11/19/2012,19805.96,19372.59,18971.94,19031.98,19692.52,21339,23766.15,25058.98,25874.18,26461.86,26844.34,26771.64,26655.58,26644.62,26373.9,26230.57,27187.06,29268.69,29600.09,29012.43,28388.58,26343.67,24254.08,22409.69
11/20/2012,20400.35,19843.91,19289.68,19549.4,19844.53,20965.09,23252.1,25139.86,25818.95,26351.76,26785.99,26645.7,26628.9,26705.36,26310.92,26349.12,26899.01,29123.16,29804.41,28680.8,27716.49,26259.12,23952.36,21664.63
11/21/2012,20727.35,20106.99,19559.25,19811.57,20059.42,21131.86,23344.5,24921.25,25605.42,26168.09,26625.27,26745.76,26611.95,26594.58,26305.09,26056.99,26343.42,28613.82,29184.57,27837.92,26807.66,25575.72,24004.53,21939.53
11/22/2012,20862.81,20096.32,19455.62,19372.58,19165.29,19372.4,20017.59,20853.71,21921.79,22828.54,23575.89,23611.92,23532.81,23358.1,22953.82,22407.38,22816.94,23896.42,23688.52,23542.76,22992.56,22543.43,21814.42,20378.99
11/23/2012,19670.01,19030.72,18501.92,18638.4,18885.92,19628.81,21067.09,21442.73,22212.73,22660.77,23144.83,23106.54,23130.55,23113.6,22966.36,22995.67,24306.63,26593.54,26874.45,25912.49,24916.16,24031.63,22732.43,20933.4
